date,Tipo de cambio dólar,Precio del cobre refinado BML (dólar-libra),Tasa de política monetaria (TPM),Unidad de fomento (UF),Imacec (Base 2018 = 100),IPC General (Base 2023 = 100)
2022-02-13,804.2,4.5827,5.5,31338.3,98.392747587433,116.1
2022-02-14,806.24,4.6743,5.5,31351.65,98.392747587433,116.1
2022-02-15,812.24,4.488,5.5,31365.01,98.392747587433,116.1
2022-02-16,804.17,4.5289,5.5,31378.38,98.392747587433,116.1
2022-02-17,799.55,4.5403,5.5,31391.75,98.392747587433,116.1
2022-02-18,798.98,4.5517,5.5,31405.12,98.392747587433,116.1
2022-02-19,798.98,4.5517,5.5,31418.5,98.392747587433,116.1
2022-02-20,798.98,4.5517,5.5,31431.89,98.392747587433,116.1
2022-02-21,793.91,4.5278,5.5,31445.29,98.392747587433,116.1
2022-02-22,799.99,4.5405,5.5,31458.68,98.392747587433,116.1
2022-02-23,796.25,4.5115,5.5,31472.09,98.392747587433,116.1
2022-02-24,787.05,4.5188,5.5,31485.5,98.392747587433,116.1
2022-02-25,807.26,4.4936,5.5,31498.92,98.392747587433,116.1
2022-02-26,807.26,4.4936,5.5,31512.34,98.392747587433,116.1
2022-02-27,807.26,4.4936,5.5,31525.77,98.392747587433,116.1
2022-02-28,805.25,4.499,5.5,31539.2,98.392747587433,116.1
2022-03-01,798.01,4.4988,5.5,31552.64,114.98830904692,118.26
2022-03-02,803.27,4.4992,5.5,31566.08,114.98830904692,118.26
2022-03-03,807.31,4.5777,5.5,31579.53,114.98830904692,118.26
2022-03-04,800.97,4.6241,5.5,31592.99,114.98830904692,118.26
2022-03-05,800.97,4.6241,5.5,31606.45,114.98830904692,118.26
2022-03-06,800.97,4.6241,5.5,31619.92,114.98830904692,118.26
2022-03-07,806.89,4.7099,5.5,31633.39,114.98830904692,118.26
2022-03-08,808.6,4.8544,5.5,31646.87,114.98830904692,118.26
2022-03-09,812.03,4.6519,5.5,31660.36,114.98830904692,118.26
2022-03-10,803.57,4.6089,5.5,31663.42,114.98830904692,118.26
2022-03-11,806.03,4.5196,5.5,31666.48,114.98830904692,118.26
2022-03-12,806.03,4.5196,5.5,31669.54,114.98830904692,118.26
2022-03-13,806.03,4.5196,5.5,31672.6,114.98830904692,118.26
2022-03-14,802.48,4.5791,5.5,31675.66,114.98830904692,118.26
2022-03-15,808.41,4.6044,5.5,31678.72,114.98830904692,118.26
2022-03-16,815.03,4.4881,5.5,31681.78,114.98830904692,118.26
2022-03-17,803.55,4.4712,5.5,31684.84,114.98830904692,118.26
2022-03-18,798.13,4.5614,5.5,31687.91,114.98830904692,118.26
2022-03-19,798.13,4.5614,5.5,31690.97,114.98830904692,118.26
2022-03-20,798.13,4.5614,5.5,31694.03,114.98830904692,118.26
2022-03-21,802.23,4.641,5.5,31697.09,114.98830904692,118.26
2022-03-22,798.5,4.6843,5.5,31700.16,114.98830904692,118.26
2022-03-23,793.22,4.665,5.5,31703.22,114.98830904692,118.26
2022-03-24,794.44,4.6537,5.5,31706.28,114.98830904692,118.26
2022-03-25,789.87,4.7369,5.5,31709.35,114.98830904692,118.26
2022-03-26,789.87,4.7369,5.5,31712.41,114.98830904692,118.26
2022-03-27,789.87,4.7369,5.5,31715.48,114.98830904692,118.26
2022-03-28,785.89,4.6843,5.5,31718.54,114.98830904692,118.26
2022-03-29,778.62,4.6489,5.5,31721.61,114.98830904692,118.26
2022-03-30,777.1,4.6906,7.0,31724.67,114.98830904692,118.26
2022-03-31,787.16,4.6786,7.0,31727.74,114.98830904692,118.26
2022-04-01,787.98,4.6995,7.0,31730.8,107.64602778696,119.91
2022-04-02,787.98,4.6995,7.0,31733.87,107.64602778696,119.91
2022-04-03,787.98,4.6995,7.0,31736.94,107.64602778696,119.91
2022-04-04,783.45,4.7027,7.0,31740.0,107.64602778696,119.91
2022-04-05,779.33,4.6916,7.0,31743.07,107.64602778696,119.91
2022-04-06,783.28,4.7409,7.0,31746.14,107.64602778696,119.91
2022-04-07,794.58,4.7324,7.0,31749.2,107.64602778696,119.91
2022-04-08,807.88,4.666,7.0,31752.27,107.64602778696,119.91
2022-04-09,807.88,4.666,7.0,31755.34,107.64602778696,119.91
2022-04-10,807.88,4.666,7.0,31775.27,107.64602778696,119.91
2022-04-11,814.28,4.6786,7.0,31795.21,107.64602778696,119.91
2022-04-12,818.53,4.6742,7.0,31815.17,107.64602778696,119.91
2022-04-13,806.73,4.6184,7.0,31835.13,107.64602778696,119.91
2022-04-14,804.78,4.684,7.0,31855.11,107.64602778696,119.91
2022-04-15,804.78,4.684,7.0,31875.1,107.64602778696,119.91
2022-04-16,804.78,4.684,7.0,31895.11,107.64602778696,119.91
2022-04-17,804.78,4.684,7.0,31915.12,107.64602778696,119.91
2022-04-18,814.73,4.6648,7.0,31935.15,107.64602778696,119.91
2022-04-19,817.7,4.6709,7.0,31955.2,107.64602778696,119.91
2022-04-20,818.18,4.6709,7.0,31975.25,107.64602778696,119.91
2022-04-21,816.29,4.6637,7.0,31995.32,107.64602778696,119.91
2022-04-22,817.85,4.6249,7.0,32015.4,107.64602778696,119.91
2022-04-23,817.85,4.6249,7.0,32035.49,107.64602778696,119.91
2022-04-24,817.85,4.6249,7.0,32055.6,107.64602778696,119.91
2022-04-25,834.45,4.6593,7.0,32075.71,107.64602778696,119.91
2022-04-26,850.85,4.5873,7.0,32095.84,107.64602778696,119.91
2022-04-27,847.57,4.4379,7.0,32115.99,107.64602778696,119.91
2022-04-28,847.44,4.4741,7.0,32136.14,107.64602778696,119.91
2022-04-29,856.58,4.4754,7.0,32156.31,107.64602778696,119.91
2022-04-30,856.58,4.4754,7.0,32176.49,107.64602778696,119.91
2022-05-01,856.58,4.4754,7.0,32196.69,109.68114129005,121.35
2022-05-02,850.78,4.3981,7.0,32216.89,109.68114129005,121.35
2022-05-03,860.64,4.4319,7.0,32237.11,109.68114129005,121.35
2022-05-04,856.74,4.4319,7.0,32257.34,109.68114129005,121.35
2022-05-05,859.33,4.2664,7.0,32277.59,109.68114129005,121.35
2022-05-06,863.1,4.2947,8.25,32297.84,109.68114129005,121.35
2022-05-07,863.1,4.2947,8.25,32318.11,109.68114129005,121.35
2022-05-08,863.1,4.2947,8.25,32338.4,109.68114129005,121.35
2022-05-09,857.58,4.3148,8.25,32358.69,109.68114129005,121.35
2022-05-10,867.87,4.2688,8.25,32373.21,109.68114129005,121.35
2022-05-11,868.06,4.1914,8.25,32387.73,109.68114129005,121.35
2022-05-12,861.76,4.1893,8.25,32402.26,109.68114129005,121.35
2022-05-13,867.93,4.2451,8.25,32416.79,109.68114129005,121.35
2022-05-14,867.93,4.2451,8.25,32431.33,109.68114129005,121.35
2022-05-15,867.93,4.2451,8.25,32445.88,109.68114129005,121.35
2022-05-16,861.04,4.1293,8.25,32460.44,109.68114129005,121.35
2022-05-17,857.98,4.1661,8.25,32475.0,109.68114129005,121.35
2022-05-18,850.78,4.1983,8.25,32489.56,109.68114129005,121.35
2022-05-19,849.9,4.2576,8.25,32504.14,109.68114129005,121.35
2022-05-20,842.38,4.1958,8.25,32518.72,109.68114129005,121.35
2022-05-21,842.38,4.1958,8.25,32533.31,109.68114129005,121.35
2022-05-22,842.38,4.1958,8.25,32547.9,109.68114129005,121.35
2022-05-23,833.58,4.2913,8.25,32562.5,109.68114129005,121.35
2022-05-24,829.59,4.2869,8.25,32577.11,109.68114129005,121.35
2022-05-25,833.99,4.3493,8.25,32591.72,109.68114129005,121.35
2022-05-26,835.43,4.2906,8.25,32606.34,109.68114129005,121.35
2022-05-27,829.61,4.2488,8.25,32620.97,109.68114129005,121.35
2022-05-28,829.61,4.2488,8.25,32635.6,109.68114129005,121.35
2022-05-29,829.61,4.2488,8.25,32650.24,109.68114129005,121.35
2022-05-30,822.25,4.2391,8.25,32664.89,109.68114129005,121.35
2022-05-31,826.26,4.2881,8.25,32679.54,109.68114129005,121.35
2022-06-01,824.35,4.3262,8.25,32694.2,105.60043224277,122.48
2022-06-02,825.28,4.2845,8.25,32708.87,105.60043224277,122.48
2022-06-03,815.56,4.3085,8.25,32723.54,105.60043224277,122.48
2022-06-04,815.56,4.3085,8.25,32738.22,105.60043224277,122.48
2022-06-05,815.56,4.3085,8.25,32752.9,105.60043224277,122.48
2022-06-06,813.38,4.3085,8.25,32767.6,105.60043224277,122.48
2022-06-07,817.99,4.3085,8.25,32782.29,105.60043224277,122.48
2022-06-08,828.99,4.4194,9.0,32797.0,105.60043224277,122.48
2022-06-09,821.66,4.3996,9.0,32811.71,105.60043224277,122.48
2022-06-10,827.19,4.4164,9.0,32824.76,105.60043224277,122.48
2022-06-11,827.19,4.4164,9.0,32837.81,105.60043224277,122.48
2022-06-12,827.19,4.4164,9.0,32850.87,105.60043224277,122.48
2022-06-13,838.61,4.3636,9.0,32863.94,105.60043224277,122.48
2022-06-14,863.33,4.2852,9.0,32877.01,105.60043224277,122.48
2022-06-15,866.79,4.2119,9.0,32890.08,105.60043224277,122.48
2022-06-16,863.95,4.1816,9.0,32903.16,105.60043224277,122.48
2022-06-17,869.62,4.1842,9.0,32916.25,105.60043224277,122.48
2022-06-18,869.62,4.1842,9.0,32929.34,105.60043224277,122.48
2022-06-19,869.62,4.1842,9.0,32942.44,105.60043224277,122.48
2022-06-20,875.65,4.1185,9.0,32955.54,105.60043224277,122.48
2022-06-21,875.65,4.1185,9.0,32968.64,105.60043224277,122.48
2022-06-22,880.82,4.0674,9.0,32981.75,105.60043224277,122.48
2022-06-23,886.64,4.0803,9.0,32994.87,105.60043224277,122.48
2022-06-24,898.8,3.9796,9.0,33007.99,105.60043224277,122.48
2022-06-25,898.8,3.9796,9.0,33021.12,105.60043224277,122.48
2022-06-26,898.8,3.9796,9.0,33034.25,105.60043224277,122.48
2022-06-27,898.8,3.9796,9.0,33047.39,105.60043224277,122.48
2022-06-28,911.49,3.8089,9.0,33060.53,105.60043224277,122.48
2022-06-29,905.32,3.8189,9.0,33073.68,105.60043224277,122.48
2022-06-30,919.97,3.7921,9.0,33086.83,105.60043224277,122.48
2022-07-01,932.08,3.8099,9.0,33099.99,99.384453159201,124.16
2022-07-02,932.08,3.8099,9.0,33113.16,99.384453159201,124.16
2022-07-03,932.08,3.8099,9.0,33126.33,99.384453159201,124.16
2022-07-04,934.54,3.7441,9.0,33139.5,99.384453159201,124.16
2022-07-05,927.53,3.647,9.0,33152.68,99.384453159201,124.16
2022-07-06,948.51,3.6281,9.0,33165.86,99.384453159201,124.16
2022-07-07,972.66,3.4735,9.0,33179.05,99.384453159201,124.16
2022-07-08,959.7,3.4048,9.0,33192.25,99.384453159201,124.16
2022-07-09,959.7,3.4048,9.0,33205.45,99.384453159201,124.16
2022-07-10,959.7,3.4048,9.0,33215.05,99.384453159201,124.16
2022-07-11,966.74,3.5464,9.0,33224.65,99.384453159201,124.16
2022-07-12,989.95,3.5358,9.0,33234.25,99.384453159201,124.16
2022-07-13,1008.81,3.4348,9.0,33243.86,99.384453159201,124.16
2022-07-14,1010.16,3.3271,9.75,33253.47,99.384453159201,124.16
2022-07-15,1042.97,3.316,9.75,33263.08,99.384453159201,124.16
2022-07-16,1042.97,3.316,9.75,33272.7,99.384453159201,124.16
2022-07-17,1042.97,3.316,9.75,33282.32,99.384453159201,124.16
2022-07-18,988.22,3.2478,9.75,33291.94,99.384453159201,124.16
2022-07-19,940.9,3.256,9.75,33301.56,99.384453159201,124.16
2022-07-20,929.83,3.3616,9.75,33311.19,99.384453159201,124.16
2022-07-21,919.93,3.2906,9.75,33320.82,99.384453159201,124.16
2022-07-22,927.49,3.3376,9.75,33330.45,99.384453159201,124.16
2022-07-23,927.49,3.3376,9.75,33340.08,99.384453159201,124.16
2022-07-24,927.49,3.3376,9.75,33349.72,99.384453159201,124.16
2022-07-25,932.83,3.3131,9.75,33359.36,99.384453159201,124.16
2022-07-26,941.03,3.3716,9.75,33369.0,99.384453159201,124.16
2022-07-27,922.04,3.3855,9.75,33378.65,99.384453159201,124.16
2022-07-28,920.49,3.4112,9.75,33388.3,99.384453159201,124.16
2022-07-29,911.42,3.4597,9.75,33397.95,99.384453159201,124.16
2022-07-30,911.42,3.4597,9.75,33407.6,99.384453159201,124.16
2022-07-31,911.42,3.4597,9.75,33417.26,99.384453159201,124.16
2022-08-01,905.1,3.5225,9.75,33426.92,107.05564715782,125.67
2022-08-02,893.19,3.5976,9.75,33436.58,107.05564715782,125.67
2022-08-03,897.22,3.5477,9.75,33446.25,107.05564715782,125.67
2022-08-04,907.82,3.542,9.75,33455.92,107.05564715782,125.67
2022-08-05,903.91,3.4799,9.75,33465.59,107.05564715782,125.67
2022-08-06,903.91,3.4799,9.75,33475.26,107.05564715782,125.67
2022-08-07,903.91,3.4799,9.75,33484.94,107.05564715782,125.67
2022-08-08,914.49,3.5019,9.75,33494.62,107.05564715782,125.67
2022-08-09,906.03,3.5664,9.75,33504.3,107.05564715782,125.67
2022-08-10,900.78,3.6228,9.75,33519.33,107.05564715782,125.67
2022-08-11,889.38,3.6199,9.75,33534.37,107.05564715782,125.67
2022-08-12,882.33,3.6655,9.75,33549.41,107.05564715782,125.67
2022-08-13,882.33,3.6655,9.75,33564.46,107.05564715782,125.67
2022-08-14,882.33,3.6655,9.75,33579.51,107.05564715782,125.67
2022-08-15,882.33,3.6655,9.75,33594.58,107.05564715782,125.67
2022-08-16,882.72,3.7038,9.75,33609.65,107.05564715782,125.67
2022-08-17,882.2,3.6161,9.75,33624.72,107.05564715782,125.67
2022-08-18,895.76,3.6174,9.75,33639.81,107.05564715782,125.67
2022-08-19,918.2,3.5949,9.75,33654.9,107.05564715782,125.67
2022-08-20,918.2,3.5949,9.75,33669.99,107.05564715782,125.67
2022-08-21,918.2,3.5949,9.75,33685.1,107.05564715782,125.67
2022-08-22,945.35,3.6493,9.75,33700.21,107.05564715782,125.67
2022-08-23,945.47,3.6745,9.75,33715.33,107.05564715782,125.67
2022-08-24,926.94,3.6633,9.75,33730.45,107.05564715782,125.67
2022-08-25,915.6,3.7062,9.75,33745.58,107.05564715782,125.67
2022-08-26,910.03,3.6552,9.75,33760.72,107.05564715782,125.67
2022-08-27,910.03,3.6552,9.75,33775.86,107.05564715782,125.67
2022-08-28,910.03,3.6552,9.75,33791.01,107.05564715782,125.67
2022-08-29,900.22,3.7045,9.75,33806.17,107.05564715782,125.67
2022-08-30,890.9,3.7142,9.75,33821.34,107.05564715782,125.67
2022-08-31,882.11,3.7142,9.75,33836.51,107.05564715782,125.67
2022-09-01,898.04,3.5802,9.75,33851.69,104.84429958116,126.75
2022-09-02,898.24,3.5587,9.75,33866.87,104.84429958116,126.75
2022-09-03,898.24,3.5587,9.75,33882.06,104.84429958116,126.75
2022-09-04,898.24,3.5587,9.75,33897.26,104.84429958116,126.75
2022-09-05,885.52,3.4709,9.75,33912.47,104.84429958116,126.75
2022-09-06,866.28,3.4886,9.75,33927.68,104.84429958116,126.75
2022-09-07,888.51,3.5068,10.75,33942.9,104.84429958116,126.75
2022-09-08,886.34,3.5158,10.75,33958.13,104.84429958116,126.75
2022-09-09,881.04,3.492,10.75,33973.36,104.84429958116,126.75
2022-09-10,881.04,3.492,10.75,33986.87,104.84429958116,126.75
2022-09-11,881.04,3.492,10.75,34000.39,104.84429958116,126.75
2022-09-12,885.15,3.592,10.75,34013.91,104.84429958116,126.75
2022-09-13,898.69,3.5943,10.75,34027.44,104.84429958116,126.75
2022-09-14,910.27,3.6648,10.75,34040.97,104.84429958116,126.75
2022-09-15,917.11,3.6262,10.75,34054.51,104.84429958116,126.75
2022-09-16,917.11,3.6262,10.75,34068.05,104.84429958116,126.75
2022-09-17,917.11,3.6262,10.75,34081.6,104.84429958116,126.75
2022-09-18,917.11,3.6262,10.75,34095.15,104.84429958116,126.75
2022-09-19,917.11,3.6262,10.75,34108.71,104.84429958116,126.75
2022-09-20,922.6,3.5805,10.75,34122.28,104.84429958116,126.75
2022-09-21,928.25,3.5501,10.75,34135.85,104.84429958116,126.75
2022-09-22,938.82,3.5499,10.75,34149.42,104.84429958116,126.75
2022-09-23,943.07,3.5149,10.75,34163.01,104.84429958116,126.75
2022-09-24,943.07,3.5149,10.75,34176.59,104.84429958116,126.75
2022-09-25,943.07,3.5149,10.75,34190.18,104.84429958116,126.75
2022-09-26,965.18,3.5104,10.75,34203.78,104.84429958116,126.75
2022-09-27,987.07,3.4101,10.75,34217.38,104.84429958116,126.75
2022-09-28,982.83,3.3702,10.75,34230.99,104.84429958116,126.75
2022-09-29,971.14,3.3666,10.75,34244.61,104.84429958116,126.75
2022-09-30,966.0,3.411,10.75,34258.23,104.84429958116,126.75
2022-10-01,966.0,3.411,10.75,34271.85,106.94628305303,127.41
2022-10-02,966.0,3.411,10.75,34285.48,106.94628305303,127.41
2022-10-03,960.24,3.4687,10.75,34299.11,106.94628305303,127.41
2022-10-04,955.42,3.4851,10.75,34312.76,106.94628305303,127.41
2022-10-05,931.12,3.4485,10.75,34326.4,106.94628305303,127.41
2022-10-06,942.02,3.5381,10.75,34340.05,106.94628305303,127.41
2022-10-07,943.92,3.5042,10.75,34353.71,106.94628305303,127.41
2022-10-08,943.92,3.5042,10.75,34367.37,106.94628305303,127.41
2022-10-09,943.92,3.5042,10.75,34381.04,106.94628305303,127.41
2022-10-10,943.92,3.5042,10.75,34390.98,106.94628305303,127.41
2022-10-11,945.06,3.4699,10.75,34400.92,106.94628305303,127.41
2022-10-12,933.88,3.4645,10.75,34410.86,106.94628305303,127.41
2022-10-13,933.14,3.4751,11.25,34420.81,106.94628305303,127.41
2022-10-14,944.75,3.4637,11.25,34430.76,106.94628305303,127.41
2022-10-15,944.75,3.4637,11.25,34440.71,106.94628305303,127.41
2022-10-16,944.75,3.4637,11.25,34450.67,106.94628305303,127.41
2022-10-17,950.72,3.477,11.25,34460.63,106.94628305303,127.41
2022-10-18,967.73,3.4713,11.25,34470.59,106.94628305303,127.41
2022-10-19,972.03,3.4666,11.25,34480.55,106.94628305303,127.41
2022-10-20,978.06,3.3943,11.25,34490.52,106.94628305303,127.41
2022-10-21,972.08,3.3819,11.25,34500.49,106.94628305303,127.41
2022-10-22,972.08,3.3819,11.25,34510.46,106.94628305303,127.41
2022-10-23,972.08,3.3819,11.25,34520.44,106.94628305303,127.41
2022-10-24,978.49,3.468,11.25,34530.42,106.94628305303,127.41
2022-10-25,983.91,3.5014,11.25,34540.4,106.94628305303,127.41
2022-10-26,971.12,3.4877,11.25,34550.38,106.94628305303,127.41
2022-10-27,953.0,3.4628,11.25,34560.37,106.94628305303,127.41
2022-10-28,945.31,3.5771,11.25,34570.36,106.94628305303,127.41
2022-10-29,945.31,3.5771,11.25,34580.35,106.94628305303,127.41
2022-10-30,945.31,3.5771,11.25,34590.35,106.94628305303,127.41
2022-10-31,945.31,3.5771,11.25,34600.35,106.94628305303,127.41
2022-11-01,945.31,3.5771,11.25,34610.35,111.52735576664,128.65
2022-11-02,936.35,3.5554,11.25,34620.36,111.52735576664,128.65
2022-11-03,937.79,3.5004,11.25,34630.36,111.52735576664,128.65
2022-11-04,948.74,3.476,11.25,34640.37,111.52735576664,128.65
2022-11-05,948.74,3.476,11.25,34650.39,111.52735576664,128.65
2022-11-06,948.74,3.476,11.25,34660.4,111.52735576664,128.65
2022-11-07,932.37,3.4455,11.25,34670.42,111.52735576664,128.65
2022-11-08,919.58,3.6905,11.25,34680.44,111.52735576664,128.65
2022-11-09,907.35,3.5946,11.25,34690.47,111.52735576664,128.65
2022-11-10,904.42,3.6866,11.25,34696.24,111.52735576664,128.65
2022-11-11,893.54,3.6806,11.25,34702.01,111.52735576664,128.65
2022-11-12,893.54,3.6806,11.25,34707.78,111.52735576664,128.65
2022-11-13,893.54,3.6806,11.25,34713.55,111.52735576664,128.65
2022-11-14,887.46,3.7569,11.25,34719.32,111.52735576664,128.65
2022-11-15,898.72,3.8564,11.25,34725.09,111.52735576664,128.65
2022-11-16,889.14,3.7903,11.25,34730.86,111.52735576664,128.65
2022-11-17,895.68,3.7867,11.25,34736.64,111.52735576664,128.65
2022-11-18,920.86,3.7471,11.25,34742.41,111.52735576664,128.65
2022-11-19,920.86,3.7471,11.25,34748.19,111.52735576664,128.65
2022-11-20,920.86,3.7471,11.25,34753.97,111.52735576664,128.65
2022-11-21,929.3,3.6615,11.25,34759.75,111.52735576664,128.65
2022-11-22,947.06,3.6481,11.25,34765.53,111.52735576664,128.65
2022-11-23,935.29,3.5564,11.25,34771.31,111.52735576664,128.65
2022-11-24,924.63,3.6175,11.25,34777.09,111.52735576664,128.65
2022-11-25,911.96,3.6117,11.25,34782.87,111.52735576664,128.65
2022-11-26,911.96,3.6117,11.25,34788.65,111.52735576664,128.65
2022-11-27,911.96,3.6117,11.25,34794.44,111.52735576664,128.65
2022-11-28,915.81,3.6301,11.25,34800.22,111.52735576664,128.65
2022-11-29,916.36,3.6174,11.25,34806.01,111.52735576664,128.65
2022-11-30,905.7,3.5994,11.25,34811.8,111.52735576664,128.65
2022-12-01,894.82,3.6451,11.25,34817.58,118.82960695024,129.02
2022-12-02,885.77,3.7316,11.25,34823.37,118.82960695024,129.02
2022-12-03,885.77,3.7316,11.25,34829.16,118.82960695024,129.02
2022-12-04,885.77,3.7316,11.25,34834.95,118.82960695024,129.02
2022-12-05,881.87,3.7701,11.25,34840.75,118.82960695024,129.02
2022-12-06,886.26,3.825,11.25,34846.54,118.82960695024,129.02
2022-12-07,884.74,3.7869,11.25,34852.33,118.82960695024,129.02
2022-12-08,884.74,3.7869,11.25,34858.13,118.82960695024,129.02
2022-12-09,878.58,3.8033,11.25,34863.92,118.82960695024,129.02
2022-12-10,878.58,3.8033,11.25,34875.11,118.82960695024,129.02
2022-12-11,878.58,3.8033,11.25,34886.31,118.82960695024,129.02
2022-12-12,861.51,3.8668,11.25,34897.51,118.82960695024,129.02
2022-12-13,860.03,3.8587,11.25,34908.71,118.82960695024,129.02
2022-12-14,858.07,3.7781,11.25,34919.92,118.82960695024,129.02
2022-12-15,862.85,3.8326,11.25,34931.13,118.82960695024,129.02
2022-12-16,875.56,3.8457,11.25,34942.34,118.82960695024,129.02
2022-12-17,875.56,3.8457,11.25,34953.56,118.82960695024,129.02
2022-12-18,875.56,3.8457,11.25,34964.78,118.82960695024,129.02
2022-12-19,885.99,3.7435,11.25,34976.01,118.82960695024,129.02
2022-12-20,888.27,3.7349,11.25,34987.23,118.82960695024,129.02
2022-12-21,889.65,3.7663,11.25,34998.47,118.82960695024,129.02
2022-12-22,879.48,3.7802,11.25,35009.7,118.82960695024,129.02
2022-12-23,867.01,3.7964,11.25,35020.94,118.82960695024,129.02
2022-12-24,867.01,3.7964,11.25,35032.18,118.82960695024,129.02
2022-12-25,867.01,3.7964,11.25,35043.43,118.82960695024,129.02
2022-12-26,876.22,3.7605,11.25,35054.68,118.82960695024,129.02
2022-12-27,879.19,3.7776,11.25,35065.93,118.82960695024,129.02
2022-12-28,876.75,3.7776,11.25,35077.19,118.82960695024,129.02
2022-12-29,856.76,3.7776,11.25,35088.45,118.82960695024,129.02
2022-12-30,859.51,3.822,11.25,35099.72,118.82960695024,129.02
2022-12-31,859.51,3.822,11.25,35110.98,118.82960695024,129.02
2023-01-01,859.51,3.822,11.25,35122.26,104.65385748989,130.05
2023-01-02,859.51,3.822,11.25,35133.53,104.65385748989,130.05
2023-01-03,855.86,3.8145,11.25,35144.81,104.65385748989,130.05
2023-01-04,852.14,3.7942,11.25,35156.09,104.65385748989,130.05
2023-01-05,855.1,3.768,11.25,35167.38,104.65385748989,130.05
2023-01-06,856.31,3.7358,11.25,35178.67,104.65385748989,130.05
2023-01-07,856.31,3.7358,11.25,35189.96,104.65385748989,130.05
2023-01-08,856.31,3.7358,11.25,35201.26,104.65385748989,130.05
2023-01-09,846.38,3.7928,11.25,35212.56,104.65385748989,130.05
2023-01-10,837.19,3.8873,11.25,35215.96,104.65385748989,130.05
2023-01-11,833.73,4.0066,11.25,35219.37,104.65385748989,130.05
2023-01-12,825.67,4.0327,11.25,35222.77,104.65385748989,130.05
2023-01-13,822.32,4.1311,11.25,35226.17,104.65385748989,130.05
2023-01-14,822.32,4.1311,11.25,35229.58,104.65385748989,130.05
2023-01-15,822.32,4.1311,11.25,35232.98,104.65385748989,130.05
2023-01-16,824.33,4.1591,11.25,35236.39,104.65385748989,130.05
2023-01-17,821.59,4.1588,11.25,35239.79,104.65385748989,130.05
2023-01-18,820.89,4.1224,11.25,35243.2,104.65385748989,130.05
2023-01-19,812.45,4.2107,11.25,35246.6,104.65385748989,130.05
2023-01-20,828.74,4.2302,11.25,35250.01,104.65385748989,130.05
2023-01-21,828.74,4.2302,11.25,35253.41,104.65385748989,130.05
2023-01-22,828.74,4.2302,11.25,35256.82,104.65385748989,130.05
2023-01-23,821.02,4.2189,11.25,35260.23,104.65385748989,130.05
2023-01-24,814.11,4.222,11.25,35263.64,104.65385748989,130.05
2023-01-25,805.45,4.2324,11.25,35267.04,104.65385748989,130.05
2023-01-26,803.68,4.2144,11.25,35270.45,104.65385748989,130.05
2023-01-27,802.58,4.2137,11.25,35273.86,104.65385748989,130.05
2023-01-28,802.58,4.2137,11.25,35277.27,104.65385748989,130.05
2023-01-29,802.58,4.2137,11.25,35280.68,104.65385748989,130.05
2023-01-30,803.14,4.2214,11.25,35284.09,104.65385748989,130.05
2023-01-31,810.37,4.1923,11.25,35287.5,104.65385748989,130.05
2023-02-01,804.28,4.1678,11.25,35290.91,98.553545282275,129.97
2023-02-02,791.8,4.1729,11.25,35294.32,98.553545282275,129.97
2023-02-03,781.49,4.1098,11.25,35297.73,98.553545282275,129.97
2023-02-04,781.49,4.1098,11.25,35301.14,98.553545282275,129.97
2023-02-05,781.49,4.1098,11.25,35304.55,98.553545282275,129.97
2023-02-06,788.88,4.0952,11.25,35307.96,98.553545282275,129.97
2023-02-07,804.79,4.0603,11.25,35311.37,98.553545282275,129.97
2023-02-08,799.46,4.0089,11.25,35314.79,98.553545282275,129.97
2023-02-09,793.19,4.0338,11.25,35318.2,98.553545282275,129.97
2023-02-10,796.27,4.0206,11.25,35328.25,98.553545282275,129.97
2023-02-11,796.27,4.0206,11.25,35338.31,98.553545282275,129.97
2023-02-12,796.27,4.0206,11.25,35348.37,98.553545282275,129.97
2023-02-13,800.78,4.0607,11.25,35358.43,98.553545282275,129.97
2023-02-14,793.79,4.0047,11.25,35368.49,98.553545282275,129.97
2023-02-15,789.49,4.0445,11.25,35378.56,98.553545282275,129.97
2023-02-16,792.62,4.0465,11.25,35388.63,98.553545282275,129.97
2023-02-17,794.35,4.0038,11.25,35398.7,98.553545282275,129.97
2023-02-18,794.35,4.0038,11.25,35408.77,98.553545282275,129.97
2023-02-19,794.35,4.0038,11.25,35418.85,98.553545282275,129.97
2023-02-20,792.25,4.0785,11.25,35428.93,98.553545282275,129.97
2023-02-21,791.7,4.0598,11.25,35439.02,98.553545282275,129.97
2023-02-22,797.75,4.1348,11.25,35449.1,98.553545282275,129.97
2023-02-23,799.42,4.1656,11.25,35459.19,98.553545282275,129.97
2023-02-24,802.93,4.1291,11.25,35469.28,98.553545282275,129.97
2023-02-25,802.93,4.1291,11.25,35479.38,98.553545282275,129.97
2023-02-26,802.93,4.1291,11.25,35489.48,98.553545282275,129.97
2023-02-27,818.67,4.0302,11.25,35499.58,98.553545282275,129.97
2023-02-28,831.24,3.9413,11.25,35509.68,98.553545282275,129.97
2023-03-01,829.97,3.9839,11.25,35519.79,113.27434917839,131.38
2023-03-02,815.24,4.0601,11.25,35529.9,113.27434917839,131.38
2023-03-03,814.56,4.1205,11.25,35540.01,113.27434917839,131.38
2023-03-04,814.56,4.1205,11.25,35550.13,113.27434917839,131.38
2023-03-05,814.56,4.1205,11.25,35560.24,113.27434917839,131.38
2023-03-06,808.91,4.0498,11.25,35570.37,113.27434917839,131.38
